Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rsmd
SILZIW,1,5-Amino-2-β-D-ribofuranosylselenazole-4-carboxamide monohydrate,SILZIW.mol,"[10, 12]",1,0.5601577782134446
QASXOY,1,"3-Acetyl-3a-ethyl-7a-hydroxy-2-methyl-3a,7a-dihydrofuro(3,2-b)pyridin-7(4H)-one",QASXOY.mol,"[27, 28]",1,0.5601903193215871
KUTPOF,1,N'-(2-Hydroxy-4-methoxybenzylidene)isonicotinohydrazide,KUTPOF.mol,"[0, 5]",1,0.5601908992482061
UPAYAM,1,"4-((4-((3,5-Dimethoxybenzoyl)amino)phenyl)sulfanyl)-N-methylpyridine-2-carboxamide",UPAYAM.mol,"[7, 8]",1,0.5602033116267228
ACETOS,1,5-((E)-2-Phenylethen-1-yl)quinolin-8-ol,ACETOS.mol,"[1, 0]",1,0.5602048581430703
TIGYUE,1,"4b,5,7,7a-Tetrahydro-4b,7a-(epiminomethanoimino)-6H-imidazo(4,5-f)(1,10)phenanthroline-6,13-dione monohydrate",TIGYUE.mol,"[23, 24]",1,0.5602147258489794
MEMTOO,1,N-(2-Hydroxy-1-naphthylmethylene)-N'-(N-phenylglycyl)hydrazine,MEMTOO.mol,"[2, 0]",1,0.5602659136303831
GAPNES,1,N'-(4-Hydroxybenzylidene)-3-methoxybenzohydrazide,GAPNES.mol,"[0, 3]",1,0.5602979936800417
OGAPET,1,"N1,N1'-(1,4-Phenylenedimethylylidene)dibenzene-1,2-diamine",OGAPET.mol,"[0, 1]",1,0.5603556707832796
TOYFIY,1,"5-(5-(1-butyl-1H-imidazo[4,5-f][1,10]phenanthrolin-2-yl)-2-thienyl)-2-furaldehyde",TOYFIY.mol,"[46, 47]",1,0.5603842352725095
CANCOK01,1,Isonicotinic acid (1-(3-methoxy-2-hydroxyphenyl)methylidene)hydrazide,CANCOK01.mol,"[4, 3]",1,0.5604269873824209
OLOBOG,1,bis(Glycylglycinium) oxalate,OLOBOG.mol,"[4, 7]",1,0.5604372263852548
VINGEH,1,"7-(3,4-dimethoxyphenyl)-2-(phenylamino)pyrazolo[1,5-a]pyrimidine-3-carboxamide acetic acid solvate",VINGEH.mol,"[3, 25]",1,0.5604697288287583
DOBQET,1,2-(phenyl-ONN-azoxy)phenol,DOBQET.mol,"[4, 1]",1,0.560470350267023
FOBCOP,1,"3-hydroxy-2-methyl-1-(2-phenyl-1,3-dithian-2-yl)-3-(4-nitrophenyl)propan-1-one",FOBCOP.mol,"[13, 17]",1,0.5604897077703368
ZAHSIN,1,"3,7-dihydroxy-2-(pent-1-en-1-yl)-6,7-dihydropyrano[2,3-c]pyrrole-4,5-dione monohydrate",ZAHSIN.mol,"[3, 8]",1,0.5605122244188835
LUKZOH,1,3-Hydroxy-N'-(2-hydroxy-3-methoxybenzylidene)benzohydrazide monohydrate,LUKZOH.mol,"[6, 3]",1,0.560551528681066
TIBGIW,1,2-Fluoro-N'-(5-hydroxy-2-nitrobenzylidene)benzohydrazide,TIBGIW.mol,"[1, 8]",1,0.5605523446851122
CATWIE,1,"(7S,11R,12R,13S)-11-Ammonio-4,12,13-trihydroxy-1,2-dimethoxy-7-methyl-8,9,11,12,13,14,15,16-octahydro-7H,10H-6-oxabenzocyclotetradecen-5-one 4-methylbenzenesulfonate acetic acid solvate",CATWIE.mol,"[33, 33]",1,0.5605725058116728
HIDSOC,1,"1,4,7,10-Tetraethyldipyrazino(2,3-b)(2,3-h)phenanthracene-12,13-dione",HIDSOC.mol,"[30, 31]",1,0.5605854947576032
GUTYEB01,1,"1-((2-nitrobenzylidene)hydrazono)-1,2-dihydrophthalazine hydrochloride monohydrate",GUTYEB01.mol,"[3, 6]",1,0.5605858630667219
WOBNOQ,1,"4,5-Diaza-9-fluorenone benzoylhydrazone monohydrate",WOBNOQ.mol,"[2, 5]",1,0.5606046600231869
KIBXOL,1,"ammonium 5-(4-azido-1,2,5-oxadiazol-3-yl)-1H-tetrazol-1-olate",KIBXOL.mol,"[8, 6]",1,0.5606269793950447
EHIYEZ01,1,"rac-(1R*,2R*,3R*,4S*,4aR*,8aR*)-Perhydro-1,2,3,4,4a,8a-naphthalenehexaol",EHIYEZ01.mol,"[1, 2]",1,0.5606344907528894
NUXPEC,1,"5-Hydroxy-6-oxo-1,6-dihydropyridine-2-carboxamide dihydrate",NUXPEC.mol,"[16, 8]",1,0.5606479087841212
KEYWIX,1,methyl 3-[(methoxycarbonyl)amino]-5-(piperidin-1-yl)thiophene-2-carboxylate,KEYWIX.mol,"[6, 4]",1,0.5606496876483588
TUKCAD,1,(4-Methylbenzamido)phenyl(phenyl)glyoxylamide benzoylhydrazide,TUKCAD.mol,"[7, 9]",1,0.5606625408047968
JAXQEF,1,N'-(4-Hydroxybenzylidene)benzohydrazide dimethylformamide solvate,JAXQEF.mol,"[3, 2]",1,0.5606810186599899
HIGCIK01,1,N'-(2-Pyridylmethylene)nicotinohydrazide dihydrate,HIGCIK01.mol,"[0, 2]",1,0.5607070750239036
HAHXOD,1,N-(1-Octyl)-D-talonamide,HAHXOD.mol,"[12, 3]",1,0.5607735389360384
BOQBEO,1,"Hexamethylenetetramine bis(2,2'-biphenol)",BOQBEO.mol,"[6, 13]",1,0.5608095119616168
FAZMUR,1,"sodium 2,7-dicarboxy-4,5-dioxo-4,5-dihydro-1H-pyrrolo[2,3-f]quinoline-9-carboxylate tetrahydrate",FAZMUR.mol,"[14, 16]",1,0.5608356887925651
EZOWEX,1,"4,6-di-t-butyl-3-(methoxymethyl)-1,2-benzoquinone",EZOWEX.mol,"[0, 1]",1,0.5608735467346946
IFOZIP,1,"5,7-bis(thiophen-2-yl)thieno[3,4-f][1,10]phenanthroline",IFOZIP.mol,"[2, 21]",1,0.560881059082364
IHIPEX,1,"N'1,N'4-dibenzylidenebenzene-1,4-dicarbohydrazide dihydrate",IHIPEX.mol,"[1, 0]",1,0.5609234401362905
CUJZIT,1,"N'',N'''''-(1,3-phenylenedimethanylylidene)dicarbonohydrazonic diamide",CUJZIT.mol,"[0, 6]",1,0.5609639438836982
ROVMUN,1,"methyl 3,3a,4,4'-tetrahydroxy-5'-methylhexahydro-3H-spiro[1-benzofuran-2,2'-oxane]-6-carboxylate",ROVMUN.mol,"[6, 10]",1,0.5609644775003415
EJEXAT,1,(S)-N-(Pyridin-2-ylcarbonyl)alanine,EJEXAT.mol,"[15, 10]",1,0.5610083349704988
CABWOU,1,N'-(2-hydroxy-5-methylbenzylidene)-4-methylbenzohydrazide,CABWOU.mol,"[0, 4]",1,0.5610252913158505
WURQAC,1,N'-(Quinolin-2-ylmethylene)benzohydrazide monohydrate,WURQAC.mol,"[2, 0]",1,0.5610482201234557
ITITEK,1,"(20S)-1α,7α,20-trihydroxy-6,15-dioxo-11β,20-epoxy-8,15-sec-ent-kaur-16(17)-ene",ITITEK.mol,"[1, 2]",1,0.5610685693334074
DOWVUJ,1,"1,2-diazidobenzene",DOWVUJ.mol,"[10, 13]",1,0.5610687564837817
HAXHOG,1,2-(4-(trifluoromethyl)benzylidene)hydrazinecarboxamide,HAXHOG.mol,"[14, 17]",1,0.5610691906561756
AXEKIY,1,"1-Acetoxy-1,11a-dihydropancracine",AXEKIY.mol,"[5, 7]",1,0.5610896962501764
YIFMUW,1,"Piperazine-1,4-diium pyridine-2,5-dicarboxylate dihydrate",YIFMUW.mol,"[4, 3]",1,0.5611079104110518
SENKIR10,1,Senkirkine,SENKIR10.mol,"[51, 50]",1,0.5611365791816422
MURJEQ,1,2-(hydroxyimino)naphthalen-1(2H)-one,MURJEQ.mol,"[19, 16]",1,0.561186525964885
DELZAW,1,N-Acryloyl glycine,DELZAW.mol,"[10, 11]",1,0.5612161919583812
SESQIR,1,(S)-N-(1H-Tetrazol-5-ylmethyl)pyrrolidine-2-carboxamide dihydrate,SESQIR.mol,"[11, 0]",1,0.5613286423454877
JOCSOM,1,"2-[(3,4-dihydroxyoxolan-2-yl)(hydroxy)methyl]quinazolin-4(3H)-one",JOCSOM.mol,"[0, 4]",1,0.5613383567047808
SEVYIC,1,"1-(Naphthylmethyl)-2-((E)-2-butenoyl)-5,5-dimethylpyrazolidin-3-one",SEVYIC.mol,"[2, 3]",1,0.5613537311987075
AMXPZT,1,"2-Acetamido-8-methyl-4,9-dioxo-6,7-diphenyl-6,7,8,9-tetrahydro-4H-pyrazino(1,2-a)-s-triazine dihydrate",AMXPZT.mol,"[39, 43]",1,0.5614085510339188
GAZGOF,1,"2,7-Diaminophenanthrene-9,10-dione monohydrate",GAZGOF.mol,"[22, 27]",1,0.5614234515651857
TOYCOB,1,"1-butyl-2-(2-thienyl)-1H-imidazo[4,5-f][1,10]phenanthroline",TOYCOB.mol,"[39, 40]",1,0.5614465566440616
ISQUME,1,1-Isoquinolyl-phenyl-methanol,ISQUME.mol,"[1, 11]",1,0.5614609136834283
VORQUP,1,"(23R,24R)-6-(4,5-Dihydroxy-2-hexen-2-yl)-15-hydroxy-5-methyltetracyclo[11.4.1.02,10.05,9]octadeca-1(17),10-dien-12-one",VORQUP.mol,"[3, 5]",1,0.5614719023407403
FIFYAW,1,"Dihydrazinium 5,5'-dinitro-2H,2'H-3,3'-bi-1,2,4-triazole-2,2'-diolate",FIFYAW.mol,"[5, 11]",1,0.5614796957118373
HOGPOL,1,"8a-ethyl 3-methyl 2,8-dioxo-3a,8-dihydro-8aH-2λ5-indeno[1,2-d][1,2]oxazole-3,8a-dicarboxylate",HOGPOL.mol,"[5, 4]",1,0.5614911791830681
RUKCIK,1,"1-Ethyl-5-methyl-2-(p-tosyl)-1,2-dihydro-5H-pyrazolo(4,3-c)quinolin-3,4-dione",RUKCIK.mol,"[1, 2]",1,0.5615062886507286
RIHGIZ,1,2-((8-Hydroxyquinolin-5-yl)methoxy)ethyl acrylate,RIHGIZ.mol,"[4, 0]",1,0.5615204211373894
LAVYAL,1,"methyl 2-oxo-5,6-diphenyl-5,6-dihydro-2H-pyran-3-carboxylate",LAVYAL.mol,"[1, 2]",1,0.561536681016023
WEHFEU04,1,N'-[(2-hydroxyphenyl)methylidene]pyridine-4-carbohydrazide,WEHFEU04.mol,"[3, 2]",1,0.5615544993225376
DXTETC,1,6-Deoxy-5-oxytetracycline hydrochloride hemihydrate ethanol solvate,DXTETC.mol,"[26, 23]",1,0.5616510204302156
KAKNIT,1,"6'-n-Butoxy-2,6-diamino-3,3'-azo-dipyridine monohydrate",KAKNIT.mol,"[9, 6]",1,0.5616763164440682
MATZOX,1,"(+)-(1S,4R,5R,9S,2'S)-1-Hydroxy-1,4,7,7,9-pentamethylspiro(4.5)decan-2-one 1'-amino-2'-methoxymethylpyrrolidine hydrazone",MATZOX.mol,"[4, 0]",1,0.5616830628185364
RAKYOS,1,"Dimethyl 2,3-bis(t-butoxycarbonylamino)fumarate",RAKYOS.mol,"[4, 28]",1,0.5616955492132367
VEYLUJ,1,"2,4-dioxo-1,2,3,4-tetrahydropyrimidine-5-carboxylic acid 4,4'-(propane-1,3-diyl)dipyridine",VEYLUJ.mol,"[3, 2]",1,0.5617002470641257
GALHEJ,1,"2,2'-(dihydroxymethylene)bis(pyridin-1-ium) 2,2,2-trifluoroacetate",GALHEJ.mol,"[6, 2]",1,0.5617616243473611
LEBSUG,1,"Thieno(2,3-b)thiophene-3,4-dione",LEBSUG.mol,"[1, 8]",1,0.5618635909226287
RIWPES,1,2-(1-(Salicyloylhydrazono)ethyl)pyridinium chloride dihydrate,RIWPES.mol,"[5, 0]",1,0.5619239388548164
GIQLEX,1,Pinnatin E,GIQLEX.mol,"[0, 1]",1,0.561954163838561
XOHBOO,1,"ethyl 6-methyl-2-oxo-1,2-dihydropyridine-3-carboxylate",XOHBOO.mol,"[21, 22]",1,0.5620160571889654
CCOLED,1,cis-Coleon D,CCOLED.mol,"[46, 47]",1,0.5620754009050767
RAVFOK,1,"6,7-Dimethyl-1,4-dihydroquinoxaline-2,3-dione hexahydrate",RAVFOK.mol,"[3, 5]",1,0.5621087848717272
BINKOB,1,"3,11,12-trihydroxypimara-7,15-dien-2-one monohydrate",BINKOB.mol,"[2, 0]",1,0.5621783358552631
WOQGUH,1,"benzyl 5-(3-t-butoxy-3-oxoprop-1-en-2-yl)-2-oxo-4-phenyl-4,5-dihydro-1,2-oxazole-3-carboxylate",WOQGUH.mol,"[0, 2]",1,0.5622004072073781
VOWCOC,1,"diazanediium bis(5-[4-(carbamoylamino)-1,2,5-oxadiazol-3-yl]tetrazol-1-ide) dihydrate",VOWCOC.mol,"[11, 0]",1,0.5622054318650498
RIFQIJ,1,"4-amino-1-t-butyl-1,6-bis[(2-hydroxyethyl)sulfanyl]-3-imino-1,3-dihydrofuro[3,4-c]pyridine-7-carbonitrile",RIFQIJ.mol,"[7, 6]",1,0.5622665608872521
JOTCAW,1,"3,4-Diethylcanthine-5,6-dione",JOTCAW.mol,"[17, 16]",1,0.5622802929543386
SIBJIW,1,"1-Dimethylamino-7-hydroxy-4-methoxycarbonyl-5-methyl-1,3-dihydro-isoindole",SIBJIW.mol,"[1, 0]",1,0.5623232398229713
CUDSEC,1,"2-methyl-3,4,5,6-tetrahydropyrimidin-1-ium-4-carboxylate",CUDSEC.mol,"[12, 7]",1,0.5623720239812072
JAQXUX,1,"2,4,6,8,10,12-hexanitro-2,4,6,8,10,12-hexaazaisowurtzitane  1-oxo-1-oxepino[2,3-c:4,5-c':6,7-c'']tris[1,2,5]oxadiazole",JAQXUX.mol,"[6, 4]",1,0.5623835116267437
ICENUC,1,"10a-hydroxy-3,4a-dimethyl-3-(4-nitrophenyl)-3,4,4a,10a-tetrahydronaphtho[2,3-c][1,2]dioxine-5,10-dione",ICENUC.mol,"[1, 2]",1,0.5624190584407412
YIPNIW,1,"Methyl 3,4-dihydroxy-5-(1-(3-phenylpropyl)-1H-1,2,3-triazol-4-yl)tetrahydrofuran-2-carboxylate",YIPNIW.mol,"[1, 5]",1,0.5624486869746256
FAKWEV,1,"(4S,5S,6S)-2-amino-6-((t-butyldimethylsilyl)oxy)-5-hydroxy-4,5,6,7-tetrahydro-1H-1,3-dazepine-4-carboxylate",FAKWEV.mol,"[1, 9]",1,0.562451892113978
DOQZIU,1,"1-Allyl-2-(2,2'-bithiophen-5-yl)-1H-imidazo[4,5-f][1,10]phenanthroline chloroform solvate",DOQZIU.mol,"[40, 41]",1,0.5624582633550346
AYUNAJ,1,"3-(Dimethylsulfanyl)naphthalene-1,2,4-trione",AYUNAJ.mol,"[2, 3]",1,0.5624655556349909
HISGIA,1,"1,5,8-Trimethyl-1,2-dihydronaphtho(2,1-b)furan-6,7-dione",HISGIA.mol,"[1, 2]",1,0.5625681718311857
LETPIK,1,"(1S,5S)-3-Aza-4-(ethoxycarbonyl)-7-phenylethynyl-2-oxabicyclo(3.3.0)oct-3,7-diene-3-oxide",LETPIK.mol,"[1, 3]",1,0.562592815134981
IJOXAH,1,(E)-2-(4-Methylbenzylidene)hydrazinecarboxamide,IJOXAH.mol,"[1, 4]",1,0.5626180745734486
SUSYAI01,1,"5-(4-amino-1,2,5-oxadiazol-3-yl)-1H-tetrazol-1-ol monohydrate",SUSYAI01.mol,"[5, 0]",1,0.5626237639896677
TOYFEU,1,"5'-(1-butyl-1H-imidazo[4,5-f][1,10]phenanthrolin-2-yl)-2,2'-bithiophene-5-carbaldehyde chloroform solvate",TOYFEU.mol,"[46, 14]",1,0.5626242929025842
DESKOB,1,"2,6-bis(Hydroxymethyl)-4-isopropylphenol",DESKOB.mol,"[13, 11]",1,0.5626296518946784
CAHZES,1,"4,4-Difluoro-8-(5-(8-hydroxyquinoline))-1,3,5,7-tetramethyl-4-bora-3a,4a-diaza-s-indacene",CAHZES.mol,"[2, 0]",1,0.5626347616896697
HIZHII,1,"4,4'-(1,4,2,5-Dioxadiazine-3,6-diyl)bis(1,2,5-oxadiazol-3-amine)",HIZHII.mol,"[5, 2]",1,0.5626597850463896
CEJTAP,1,2-(((4-(biphenyl-4-yloxy)phenyl)iminio)methyl)-6-hydroxyphenolate,CEJTAP.mol,"[1, 2]",1,0.5626631831485502
KEHWIF,1,"Butyl (5-methyl-3-oxo-2,3-dihydro-1H-isoindol-1-ylidene)acetate",KEHWIF.mol,"[0, 17]",1,0.5627307760611918
VOJQET,1,"4-((4-hydroxyphenyl)sulfanyl)naphthalene-1,2-dione monohydrate",VOJQET.mol,"[16, 17]",1,0.5627314794020803
KUHMIJ,1,"1-Hydroxy-8-morpholinotricyclo(6.5.0.02,7)trideca-2,4,6-triene",KUHMIJ.mol,"[0, 1]",1,0.5627576723154186
EDIQEQ,1,"N'-(4,6-di-t-butyl-2,3-dihydroxybenzylidene)acetohydrazide",EDIQEQ.mol,"[5, 4]",1,0.5628251444076785
DEGYIZ,1,"N1,N4-Di-isopropyl-3,6-dimethyl-1,2,4,5-tetrazine-1,4-dicarboxamide",DEGYIZ.mol,"[16, 18]",1,0.5629248081037587
RATMAB,1,"10-Hydroxy-4,10-dimethylbenzo(g)quinolin-5(10H)-one",RATMAB.mol,"[1, 2]",1,0.5629393088009652
TOYDUI,1,"2-(2,2'-bithiophen-5-yl)-1-butyl-1H-imidazo[4,5-f][1,10]phenanthroline",TOYDUI.mol,"[45, 46]",1,0.5629395705745618
NANGEO,1,"5,5-Dimethylcyclohexane-1,2,3-trione 2-oxime",NANGEO.mol,"[0, 3]",1,0.5629506005313832
YUFRUM,1,Di-potassium 5-carboxylato-2-thiouracilate sesquihydrate,YUFRUM.mol,"[1, 2]",1,0.562966485529406
FALLEN,1,2-(2-{4-(diethylamino)-2-[2-(morpholin-4-yl)ethoxy]phenyl}ethenyl)quinolin-8-ol monohydrate,FALLEN.mol,"[1, 4]",1,0.5629727779475207
OBUBAQ,1,"2-[(E)-(2-Hydroxynaphthalen-1-yl)methylideneamino]isoindoline-1,3-dione",OBUBAQ.mol,"[3, 2]",1,0.562992882958224
JULREN,1,Methyl L-6-thiodihydro-orotate,JULREN.mol,"[10, 5]",1,0.5629987897205267
VISJOY,1,4-Hydroxy-N'-(2-hydroxy-5-methoxybenzylidene)-3-methoxybenzohydrazide,VISJOY.mol,"[0, 4]",1,0.5630056458382272
RELZEQ,1,"oxonium 2,32,48-trimethyl-6,28,35-trioxo-8,26,37-trioxa-5,14,17,20,29,34,43-heptaazahexacyclo[15.15.13.29,12.222,25.238,41.13,31]dopentaconta-1,3(48),9,11,22,24,31,38,40,46,49,51-dodecaene-14,20,43-triium α-ketoglutarate clathrate α-ketoglutarate heptahydrate",RELZEQ.mol,"[12, 11]",1,0.5630442064858264
JOGLAV,1,"4,10-dihydroxy-8-methyl-3-oxo-1,3-dihydro[1]benzofuro[3,2-e][2]benzofuran-7-carboxylic acid dimethyl sulfoxide solvate",JOGLAV.mol,"[2, 1]",1,0.5631031396718786
REFCUD,1,"tetramethyl 6a-hydroxy-3-methyl-11-oxo-6a,11-dihydro-3H-indeno[1,2-g]pyrrolizine-1,2,5,6-tetracarboxylate",REFCUD.mol,"[1, 9]",1,0.5632798766175976
DABRUT,1,threo-2-(p-Methoxyphenyl)-2-(p-nitrophenylthiolato)-1-(methoxycarbonyl)-ethanol,DABRUT.mol,"[10, 20]",1,0.5633424878730505
XIYSII,1,2-Fluoroanilinium N-(2-fluorophenyl)oxamate,XIYSII.mol,"[14, 15]",1,0.5633508084941335
CEWXUY,1,"1-Methyl-2-(9-anthryl)imidazo(4,5-f)(1,10)phenanthroline",CEWXUY.mol,"[47, 46]",1,0.5634870855396098
UCIZIS,1,"bis(ammonium) 5,5'-[oxybis(1,2,5-oxadiazole-4,3-diyl)]bis(1H-tetrazol-1-olate) monohydrate",UCIZIS.mol,"[7, 0]",1,0.5635056445830124
PIZRAU,1,"3-ethenylidene-7a-hydroxy-3a-methyl-2,3,3a,7a-tetrahydro-7H-furo[3,2-b]pyran-7-one",PIZRAU.mol,"[4, 1]",1,0.5635190597489808
HUNJIM,1,"5,5'-bis(4-methylphenyl)-3,3'-bi-1,2,4-triazine ethanol solvate",HUNJIM.mol,"[0, 5]",1,0.5635232427948451
HOTTEP,1,Methyl 9-(t-butoxycarbonylamino)-9-fluorenecarboxylate,HOTTEP.mol,"[16, 40]",1,0.5635388721386356
PIRKUY,1,"ethyl 5-(4-methoxyphenyl)-4,5-dihydro-1,2-oxazole-3-carboxylate 2-oxide",PIRKUY.mol,"[2, 3]",1,0.5635993549505139
GIDFAD,1,"N-(4-nitro-1,2,5-oxadiazol-3-yl)urea",GIDFAD.mol,"[7, 0]",1,0.5636107599595463
GOQQOV,1,"N1,N2-bis[(pyridin-3-yl)methyl]ethanediamide bis(acetic acid)",GOQQOV.mol,"[0, 5]",1,0.5636985479232122
VIWPAV,1,"N'',N'''''-ethane-1,2-diylidenedicarbonohydrazonic diamide dihydrate",VIWPAV.mol,"[0, 6]",1,0.5637081831085027
YANWER,1,"2-(3-Nitro-1,2,4-oxadiazol-5-yl)guanidine",YANWER.mol,"[4, 6]",1,0.5637178622750242
GUVBEG,1,2-(3-phenylprop-2-en-1-ylidene)-1-(phthalazin-1(2H)-ylidene)hydrazinium chloride methanol solvate,GUVBEG.mol,"[18, 1]",1,0.5637406475344785
EWOFUR,1,"2-Hydroxy-3-(4-nitrophenyl)-1-phenylhexa-3,5-dienone",EWOFUR.mol,"[0, 4]",1,0.5637431443278991
BOKLIZ,1,3-amino-N'-{[4-(diethylamino)-2-hydroxyphenyl]methylidene}pyrazine-2-carbohydrazide,BOKLIZ.mol,"[0, 1]",1,0.5637595147597009
PIMMEG,1,"8,8-dimethyl-2-(propan-2-yl)-5,6,7,8-tetrahydrophenanthrene-3,4-dione",PIMMEG.mol,"[0, 1]",1,0.5637924887665396
HUFLIE,1,(E)-2-Hydroxy-6-((4-propylphenyl)iminiomethyl)phenolate,HUFLIE.mol,"[31, 32]",1,0.5637939606190421
ZUQDAT,1,N'-[(5-nitrothiophen-2-yl)methylidene]adamantane-1-carbohydrazide,ZUQDAT.mol,"[5, 3]",1,0.5638148016496605
HAMXOL,1,"benzyl (1-(5-oxo-2-phenyl-1,3-oxazol-4(5H)-ylidene)ethyl)carbamate",HAMXOL.mol,"[5, 1]",1,0.5638331995841375
NIBCOR,1,"1,10b(R)-(Carbonato-O,O')-2,3,4-tri-O-acetylepipancratistatin",NIBCOR.mol,"[18, 20]",1,0.5638334891286128
GABYER,1,"3-(3-carbamoylphenyl)-8-{2-[(cyclohexylmethyl)(2,3-dihydroxypropanoyl)amino]ethyl}-8-azabicyclo[3.2.1]octan-8-ium hydrogen sulfate",GABYER.mol,"[22, 25]",1,0.5638966708756705
VORMEV,1,"(E,E)-1-(2-Hydroxyimino-1-phenylethylidene)semicarbazide monohydrate",VORMEV.mol,"[3, 6]",1,0.5639395862343324
BIBXIT02,1,"6-amino-3-(3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyrimidine-2,4(1H,3H)-dione monohydrate",BIBXIT02.mol,"[1, 3]",1,0.5639722815957052
VERCUT,1,"1-(cyclopropanecarbonyl)-2-(methylsulfanyl)-3-phenyl-3H-benzo[e]indole-4,5-dione",VERCUT.mol,"[1, 2]",1,0.5640045306614406
UTIDIL,1,"N1,N1'-(5-t-Butyl-2-methoxy-1,3-phenylene)bis(N2-(2-hydroxyethyl)oxalamide)",UTIDIL.mol,"[0, 8]",1,0.5640505156562801
OKOLOR,1,"N'-(tricyclo[3.3.1.13,7]decan-2-ylidene)isonicotinohydrazide",OKOLOR.mol,"[1, 0]",1,0.5640974144708356
HOZYEC,1,"[1,2,5]selenadiazolo[3,4-f][1,10]phenanthroline chloroform solvate",HOZYEC.mol,"[18, 22]",1,0.5641186382057434
NEWTUH,1,2-[2-(4-methylbenzene-1-carbonyl)hydrazinylidene]propanoic acid monohydrate,NEWTUH.mol,"[22, 23]",1,0.5641246011127632
TOYCIV,1,"1-allyl-2-(2-thienyl)-1H-imidazo[4,5-f][1,10]phenanthroline chloroform solvate",TOYCIV.mol,"[34, 35]",1,0.5641925877997608
FUTLEN,1,"5-(5-Amino-2H-1,2,3-triazol-4-yl)-1H-tetrazole",FUTLEN.mol,"[0, 5]",1,0.5641990836199278
MEWQAI,1,"(E)-2,4-Dimethyl-N'-(2-methylbenzylidene)benzohydrazide",MEWQAI.mol,"[3, 0]",1,0.5642124988786332
TAQJED,1,"4,5,6-trihydroxy-3-methylcyclohex-2-en-1-one",TAQJED.mol,"[15, 17]",1,0.5642125760662469
YUSMIJ,1,"2,7-Dimethyl-4H,5H-pyrano[2,3-b]pyran-4,5-dione monohydrate",YUSMIJ.mol,"[2, 3]",1,0.564239610589899
FUDQOM,1,"methyl (3-oxo-6-phenoxy-2,3-dihydro-1H-isoindol-1-ylidene)acetate",FUDQOM.mol,"[0, 3]",1,0.5643241548616191
AMXPRI10,1,"8-Amino-5,7-dimethoxy-6-methylpyrrolo(1,2-a)indol-9-one",AMXPRI10.mol,"[2, 4]",1,0.5643290461231834
VUGREW,1,"6-methyl-4-((pyridin-3-ylmethylene)amino)-4,5-dihydro-1,2,4-triazin-3(2H)-one",VUGREW.mol,"[2, 0]",1,0.5643525105686974
JEYDUP,1,"8-methoxy-1-phenylphenanthrene-3,4-dione",JEYDUP.mol,"[36, 17]",1,0.5644252299975603
EKAWIW,1,"42-Isopropyl-12,13-dihydro-1,4(1,4)-dibenzenacyclohexaphane-12,13-dione",EKAWIW.mol,"[39, 40]",1,0.5644329473137322
YEHBIW,1,"7β,8β,13α-Trihydroxy-15,16-bis-nor-isopimar-18-oic acid",YEHBIW.mol,"[0, 1]",1,0.5644562972621192
AFESUZ,1,"(2S*,3S*,4S*)-(Tri-t-butyl 3,4-dihydroxy-5-oxo-tetrahydrofuran-2,3,4-tricarboxylate)",AFESUZ.mol,"[4, 3]",1,0.5644708309651651
SITCUU,1,"Pyridine-2,4-dicarboxylic acid serine",SITCUU.mol,"[6, 0]",1,0.5644875112993974
SOGYOF,1,N-(4-fluorophenyl)-2-oxo-N'-[2-(phenylsulfanyl)phenyl]propanehydrazonamide,SOGYOF.mol,"[9, 1]",1,0.564489828153147
VIQCIK,1,"(3R)-2,3-Dihydro-3-hydroxy-1H-phenanthren-4-one",VIQCIK.mol,"[0, 1]",1,0.5644926391975096
CULBUG,1,2-α-D-Ribofuranosyl-selenazole-4-carboxamide,CULBUG.mol,"[2, 7]",1,0.5645206689138595
ZARDIH,1,"1,5,9-trihydroxy-8-oxatetracyclo[7.7.0.02,7.010,15]hexadeca-2,4,6,10(15),11,13-hexaen-16-one",ZARDIH.mol,"[1, 3]",1,0.5645631062276733
GEKWIE,1,"Methyl (2Z)-(6,8,8-trimethyl-3-oxo-7,8-dihydro[1,3]thiazolo[3,2-b][1,2,4]triazepin-2(3H)-ylidene)acetate",GEKWIE.mol,"[4, 33]",1,0.5645978275261299
JOFFEQ,1,"2-(1H-Imidazo(4,5-f)(1,10)phenanthrolin-2-yl)phenol monohydrate",JOFFEQ.mol,"[32, 31]",1,0.5646503508858888
DAQCUW,1,"4-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3-oxo-3,4-dihydropyrazine-2-carboxamide",DAQCUW.mol,"[13, 0]",1,0.5646634607130256
EXIFEX,1,"1,10-Phenanthroline-5,6-dione 1,2,4,5-tetrafluoro-3,6-diiodobenzene",EXIFEX.mol,"[10, 21]",1,0.564784933189863
NIZTUM,1,Cuprizone,NIZTUM.mol,"[0, 1]",1,0.5648015755228862
RUZQIP,1,2-[amino(pyrazin-2-yl)methylidene]-N-cyclohexylhydrazine-1-carbothioamide,RUZQIP.mol,"[6, 8]",1,0.5648103770970208
FIHTUM,1,"5-(2-Thienyl)-3-(3-(4'-methylphenyl)sydnon-4-yl)-1H-(1,2,4)triazole",FIHTUM.mol,"[5, 2]",1,0.5648207702515007
