Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rsmd
HABXEO,1,"1-t-Butyl-1-cyano-3,3-bis(ethoxycarbonyl)-2-(tris(dimethylamino)phosphino)propene dihydrate",HABXEO.mol,"[1, 3]",1,0.5729194073284049
ZISGOA,1,"4-[(tricyclo[3.3.1.13,7]decan-1-yl)amino]naphthalene-1,2-dione",ZISGOA.mol,"[0, 1]",1,0.5729227392754535
JUNBIF,1,"1-hydroxy-9,10-anthraquinone",JUNBIF.mol,"[0, 1]",1,0.5729426558361291
JEHNIW,1,"3,4,8,10-tetrahydroxy-2-(hydroxymethyl)-9-methyl-3,4,4a,10b-tetrahydropyrano[3,2-c]isochromen-6(2H)-one monohydrate",JEHNIW.mol,"[7, 9]",1,0.5729516364735475
QOQTAT,1,"5-(3,4-dihydroxy-4-methylpentyl)-5-methylfuran-2(5H)-one",QOQTAT.mol,"[3, 1]",1,0.5729672124706916
LESPUW,1,"N-(5-Amino-1H-1,2,4-triazol-3-yl)pyridine-2-carboxamide",LESPUW.mol,"[10, 0]",1,0.5729941526845594
KUDVIP,1,4-Hydroxybenzaldehyde 4-(β-D-glucopyranosyl)thiosemicarbazone,KUDVIP.mol,"[6, 7]",1,0.5730027439886933
YAHQAZ,1,D-Idono-δ-lactam,YAHQAZ.mol,"[0, 1]",1,0.5730063013589219
IDOQIE,1,"methyl 4,6-diphenylpyridine-2-carboxylate",IDOQIE.mol,"[2, 0]",1,0.5730170018481764
DIJBAC,1,ethyl 6-(furan-2-yl)-2-hydroxy-2-methyl-4-oxo-5-(phenylcarbamoyl)cyclohexane-1-carboxylate,DIJBAC.mol,"[12, 19]",1,0.5730535982828557
RIKCIA,1,"1,10-phenanthroline-4,5,6(1H)-trione",RIKCIA.mol,"[20, 21]",1,0.5730605828648081
DIVBIW,1,"methyl 1,2-dihydroxy-14a-methyl-3-oxo-1,2,3,4,4a,7,12,12b,13,14a-decahydro-6H-indolo[2',3':3,4]pyrido[2,1-c][1,4]benzoxazine-6-carboxylate",DIVBIW.mol,"[7, 5]",1,0.5731006337407337
BAKGOJ,1,"6-Nitro-2,3-dihydroxyquinoxaline monohydrate",BAKGOJ.mol,"[0, 1]",1,0.5731044649042387
CADSUV,1,"5,7-Dihydroxy-6,8-dimethyl-4H-1-benzopyran-4-one",CADSUV.mol,"[4, 7]",1,0.5731214409768335
ZUZJEM,1,"6-(furan-2-yl)-N4-(1H-tetrazol-5-yl)-1,6-dihydro-1,3,5-triazine-2,4-diamine dimethyl sulfoxide solvate",ZUZJEM.mol,"[4, 13]",1,0.573163431553692
FEXKAW,1,"Methyl 2-(N-(2,4-dinitrophenyl)ethanehydrazonoyl)-2-hydroxy-3-methylpent-4-enoate",FEXKAW.mol,"[38, 36]",1,0.5731892273553164
CAKHIF,1,N'-(2-Acetamido-2-deoxy-β-D-glucopyranosyl)benzamide monohydrate,CAKHIF.mol,"[2, 3]",1,0.5731969950860746
BIRGUG,1,"Methyl 3-hydroxy-2-methyl-4-oxo-3,4-dihydro-2H-1,2-benzothiazine-3-carboxylate 1,1-dioxide",BIRGUG.mol,"[25, 23]",1,0.5733162114491828
DAPTIA,1,methyl N-((3-(N'-hydroxycarbamimidoyl)pyrazin-2-yl)carbonyl)phenylalaninate,DAPTIA.mol,"[8, 10]",1,0.5733543471967298
FUGSUW,1,"N-(1H-1,2,4-Triazol-5-yl)pyridine-2-carboxamide",FUGSUW.mol,"[0, 1]",1,0.5733921303452573
LEVWEO,1,"Methyl 4-amino-5-methoxy-5-methyl-2-oxo-2,5-dihydrofuran-3-carboxylate",LEVWEO.mol,"[0, 2]",1,0.5734631316737213
FECROX,1,"1,4-dihexyl-1,4-dihydroquinoxaline-2,3-dione",FECROX.mol,"[0, 27]",1,0.5734992020329192
NIPLIH,1,"Barium 1,4-dihydrotetrazine-3,6-dicarboxylate trihydrate",NIPLIH.mol,"[0, 6]",1,0.5735601974815333
CEMFIL,1,"15-Ethyl-1,11-diazatetracyclo[9.6.2.02,7.015,19]nonadeca-2,4,6-triene-8,12,13,17,18-pentone methanol solvate",CEMFIL.mol,"[3, 4]",1,0.5735636591822766
KOKDET,1,"Ethyl-2-((3-methyl-1,2,4-triazol-5-yl)amino)-5-nitropyridine-3-carboxylate",KOKDET.mol,"[5, 4]",1,0.5735695616715161
KIDQUK,1,"(R,R)-N,N'-bis(2-hydroxyphenyl)-2,2-dimethyl-1,3-dioxolane-4,5-dicarbamide methanol solvate",KIDQUK.mol,"[22, 25]",1,0.5735818170169602
CAKNOU,1,"2-(hydroxymethyl)-5-(3H-imidazo[4,5-c]pyridin-3-yl)tetrahydrofuran-3,4-diol",CAKNOU.mol,"[2, 3]",1,0.5736015160044475
RIPBEX,1,4-O-((1S)-(-)-Camphanoyl)-2-acetyl-3-hydroxy-4-methyl-5-methoxycyclohexadienone,RIPBEX.mol,"[0, 1]",1,0.5736042848260119
AGAKIE,1,"2,2-Diphenyl-6,7-dihydro-1-benzofuran-3,4(2H,5H)-dione",AGAKIE.mol,"[0, 1]",1,0.5736067417114956
UJUZAB,1,"4-(1,1-bis(3,5-dimethyl-1H-pyrazol-1-yl)ethyl)-5-methoxy-1,2-benzoquinone diethyl ether solvate",UJUZAB.mol,"[1, 3]",1,0.5737036179571474
OCIMUI,1,3-Cyano-6-hydrazonomethyl-5-(4-pyridyl)pyrid-(1H)-2-one,OCIMUI.mol,"[9, 0]",1,0.5737999891607463
UDOWUG,1,"4-(N-Methylbenzylamino)-3-methylindole-6,7-dione",UDOWUG.mol,"[0, 1]",1,0.5738653847732955
SERLEJ,1,"3,3'-(pyridine-2,6-diyl)bis(1,2,4-triazine)",SERLEJ.mol,"[0, 23]",1,0.5739196241548057
GUHROQ01,1,"1,4,5,8,9,12-Hexa-azatriphenylene dihydrate",GUHROQ01.mol,"[0, 5]",1,0.5739306386068361
FOLVAF,1,"2,3-Dihydroxy-7,12,13-trioxatricyclo[7.3.1.01,6]tridecan-4-one",FOLVAF.mol,"[24, 23]",1,0.5739354936053583
YEPVAQ,1,"1,2-Dianilino-1,2-bis((1H-pyrazol-3-yl)imino)ethane",YEPVAQ.mol,"[1, 4]",1,0.573957407158629
TMZBCO10,1,"syn-3,4,6,7-Tetramethyl-1,5-diazabicyclo(3.3.0)octa-3,6-diene-2,8-dione",TMZBCO10.mol,"[0, 1]",1,0.5739722363873706
SAHBAG,1,"2,6-dihydroxy-11,14-diazatetracyclo[11.4.0.02,6.07,12]heptadeca-1(13),7(12),8,10,14,16-hexaene-4-thione",SAHBAG.mol,"[5, 6]",1,0.5739831395402075
ODURIQ,1,"8-Hydroxy-6-methyl-2,3-dihydrocyclopenta[b]chromene-1,9-dione",ODURIQ.mol,"[0, 1]",1,0.5739863470602455
TOLZIG,1,3-acetyl-2-(furan-2-yl)-4-hydroxy-4-methyl-6-oxo-N-phenylcyclohexane-1-carboxamide,TOLZIG.mol,"[35, 40]",1,0.5739927980796303
NARCER,1,N-((3-(4-acetylphenyl)-2-thienyl)methyl)pyrazine-2-carboxamide,NARCER.mol,"[34, 36]",1,0.5740189034075092
ZEQRUL,1,"N,N'-(1,10-phenanthroline-5,6-diyl)bis(1,3-dimethylimidazolidin-2-imine)",ZEQRUL.mol,"[3, 31]",1,0.574038381165461
WUTLON,1,"11-Isopropyl-5,5,14,18-tetramethyl-4,6-dioxatetracyclo[8.8.0.02,15.03,8]octadecane-1,18-diol",WUTLON.mol,"[0, 2]",1,0.5740477359622325
XULMIA,1,"4-Ethoxycarbonyl-3,5-dihydro-2H-pyrano(2,3-b)quinoxaline-2,3-dione",XULMIA.mol,"[2, 1]",1,0.5740515408240294
PUTYEK,1,"5-Fluoro-6-methoxy-3,4-dioxo-2-(triphenylphosphonio)cyclohexa-1,5-dien-1-olate",PUTYEK.mol,"[2, 3]",1,0.5741087167571907
GUWBOP,1,"3,3-bis(Methylthio)-2-oxo-N-(4-methoxyphenyl)propanamide",GUWBOP.mol,"[30, 10]",1,0.5741092301148291
MUTDIP,1,"1-(1H-Naphtho[2,3-d]imidazol-2-yl)butane-1,2,3,4-tetrol",MUTDIP.mol,"[29, 31]",1,0.5741633041931461
VAWDOO,1,t-Butyl 1-hydroxy-3-methyl-5-nitro-4-phenylcyclopent-2-ene-1-carboxylate,VAWDOO.mol,"[12, 14]",1,0.5742657411888316
EZOWIB,1,"4,6-di-t-butyl-3-methyl-1,2-benzoquinone",EZOWIB.mol,"[0, 1]",1,0.5742690472196722
LICLOZ,1,dimethyl 2-(triphenylphosphoranylidene)malonate,LICLOZ.mol,"[2, 4]",1,0.5742891664458497
UCOMOO,1,"Ethyl 4-methyl-2-hydroxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazine-2-carboxylate",UCOMOO.mol,"[19, 22]",1,0.5743183673037034
WERJUZ,1,"2,3,4,4'-Tetrahydroxybenzoin dihydrate",WERJUZ.mol,"[6, 0]",1,0.5743612339719905
CAHWIU,1,"(1S,3S,5S,9S,10S,11S,12R,14R,17R)-14-ethenyl-10,11-dihydroxy-8,8,12,14,17-pentamethyl-3-phenyl-2,4,13-trioxatetracyclo[7.7.1.01,12.05,17]heptadecan-16-one",CAHWIU.mol,"[66, 64]",1,0.5744374711310686
IYOXUR,1,"1,3-dibutyl-1H-imidazo[4,5-f][1,10]phenanthrolin-3,8-di-ium bis(iodide) dihydrate",IYOXUR.mol,"[48, 49]",1,0.5744948635103333
XEXFIP,1,"1,4,10,13-Tetraoxa-7,16-diazacyclo-octadecane bis(2,5-pyridinedicarboxylic acid) dihydrate",XEXFIP.mol,"[0, 7]",1,0.5745182523905286
VOHNAI,1,"11-Hydroxy-6,11-dihydro-6,11-methano-5H-benzo(5,6)cyclohepta(1,2-b)pyridine",VOHNAI.mol,"[0, 12]",1,0.5745231620232868
PUSLEU,1,Methyl 6-((2-(2-(6-methoxycarbonyl-2-pyridyl)carboxamido)ethyl)carbamoyl)-2-pyridine carboxylate monohydrate,PUSLEU.mol,"[9, 12]",1,0.5746061421129184
MAZPAH,1,"2-phenylnaphtho[1,2-b]furan-4,5-dione",MAZPAH.mol,"[1, 2]",1,0.5746239944966022
DUTSES,1,"14-Phenyl-13H-dibenzo[a,h]xanthene-12,13(14H)-dione",DUTSES.mol,"[4, 9]",1,0.5746525555375857
KEZTIU,1,"5-(Hydroxymethyl)-1,8-dimethyldodecahydrocyclobuta[e]azulene-1,5-diol",KEZTIU.mol,"[0, 4]",1,0.5746598646176824
TEWXEA,1,"4,5,9,10-Tetraoxo-4,5,9,10-tetrahydropyrene-2,7-dicarbonitrile",TEWXEA.mol,"[0, 24]",1,0.5746901296348638
IBNACA,1,N-Isobutyl-isonitroso-acetanilide,IBNACA.mol,"[1, 4]",1,0.5747085372117052
VALNII,1,"2,2-Dimethyl-3-(4-phenyl-1H-1,2,3-triazol-1-yl)-2,3-dihydronaphtho[1,2-b]furan-4,5-dione",VALNII.mol,"[1, 2]",1,0.5747120130365398
GEHNEP,1,"penta-aqua-(1,10-phenanthroline)-calcium(ii) 5,5'-(1,2,4,5-tetrazine-3,6-diyldiazanediyl)bis(tetrazolide) tetrahydrate",GEHNEP.mol,"[12, 7]",1,0.5748110355923037
KITVOZ,1,"Dimethyl 4-((4-(n-hexyloxy)phenyl)ethynyl)pyridine-2,6-dicarboxylate",KITVOZ.mol,"[5, 0]",1,0.5748283775482602
TILSIS,1,"Ammonium 5-(5-azido-1H-1,2,4-triazol-3-yl)-1H-tetrazol-1-olate monohydrate",TILSIS.mol,"[2, 0]",1,0.574928095671547
OPEYOY,1,"(1E,5Z)-7-Acetyl-3,4-dihydro-4-oxo-2H-1,2-diazepine-3-carboxylate",OPEYOY.mol,"[20, 8]",1,0.5749297425116597
JARQOJ,1,"(1S,2S,6S,7S)-6,7-Dihydroxy-7-isopropyl-1-methylbicyclo(4.3.0)non-2-yl camphanate",JARQOJ.mol,"[1, 0]",1,0.574944447597102
WUMQAX,1,"6-(1,2-Dihydroxyethyl)-3-((4-nitrophenyl)sulfonyl)-4-vinyl-1,3-oxazinan-2-one",WUMQAX.mol,"[32, 34]",1,0.5749494565053667
HOCKAN,1,6-hydroxy-3-methyl-1-((4-methylphenyl)sulfonyl)octahydro-7H-indol-7-one,HOCKAN.mol,"[1, 2]",1,0.5749821405122457
GENZEF,1,Pyrazine-2-carbohydrazide,GENZEF.mol,"[0, 8]",1,0.5749868667471274
OCEQES,1,"trans-1,1'-bis(1-Amino-4,4-dicyclopropyl-2,3-diaza-1,3-butadienyl)",OCEQES.mol,"[1, 43]",1,0.5751597562018854
TOLKIQ,1,"4-(2-Hydroxyphenyl)-5-methoxycarbonyl-6-methyl-3,4-dihydropyrimidin-2(1H)-one",TOLKIQ.mol,"[25, 29]",1,0.5751762227049182
CUPNUZ,1,"1-(naphthalen-1-yl)ethan-1-aminium 3,3,3-trifluoro-2-hydroxy-2-(2-methylcyclopent-2-en-1-yl)propanoate",CUPNUZ.mol,"[0, 2]",1,0.5751890035572489
CUSMEK,1,ethyl 2-((1-((4-methylphenyl)amino)-4-(1-naphthyl)-2-oxobut-3-en-1-ylidene)hydrazono)-3-oxobutanoate,CUSMEK.mol,"[55, 53]",1,0.5751954106686683
WEGPOP,1,"3,4-Dihydro-2H-[1,2,4]triazino[2,3-b]isoquinoline-6,11-dione",WEGPOP.mol,"[0, 7]",1,0.5753265484581418
ATUNEJ,1,"N,N'-Acenaphthylene-1,2-diylidenebis(3,5-dimethylaniline) chloroform solvate",ATUNEJ.mol,"[0, 1]",1,0.5753490775622101
CUYFEK,1,"(2S,3R,3aR,7R,8bR)-2-hexyl-3,7-dihydroxy-3,3a,5,6,7,8b-hexahydrofuro[3,2-b][1]benzofuran-8(2H)-one",CUYFEK.mol,"[4, 5]",1,0.5754566935080851
WINZIF,1,"4,5-dihydroxy-4,5-bis(trifluoromethyl)imidazolidin-2-one diethyl ether solvate",WINZIF.mol,"[6, 8]",1,0.5754756594914775
DICQEO,1,benzyl(triphenyl)phosphonium 2-(N'-(propanimidoyloxy)pyridine-2-carboximidamide)-closo-decaborate(9) acetonitrile solvate,DICQEO.mol,"[1, 4]",1,0.5755517773467754
VELLOP,1,Methyl 2-((((4-methylphenyl)sulfonyl)oxy)imino)propanoate,VELLOP.mol,"[6, 4]",1,0.575594266907889
BURTIU,1,"2,7-bis(trimethylsilyl)benzo[1,2-b:4,3-b']bisselenophene-4,5-dione",BURTIU.mol,"[2, 23]",1,0.575602353958923
EKOWEI,1,"methyl 2-(3-acetamidophenyl)-4-hydroxy-5-oxohexahydro-3aH-[1,3,2]dioxaborolo[4,5-c][1,3]thiazolo[3,2-a]pyridine-7-carboxylate",EKOWEI.mol,"[5, 6]",1,0.575666829819003
VUHGEN,1,"4,5-dihydroxy-3-methoxy-4-(4-methoxyphenyl)-6-[3-methyl-6-(prop-1-en-2-yl)cyclohex-2-en-1-yl]-3,4-dihydroquinolin-2(1H)-one",VUHGEN.mol,"[1, 3]",1,0.5756773948515024
TUDJOT,1,"(3R,6R,7S,11bR)-6-Hydroxy-7-phenyl-3-propyl-1,6,7,11btetrahydrobenzo[c]oxazolo[3,4-a]azepin-5(3H)-one",TUDJOT.mol,"[2, 8]",1,0.5756850819853393
AXURAO,1,"6,7-bis(2,2,2-trifluoroethoxy)quinoline-5,8-dione",AXURAO.mol,"[7, 10]",1,0.5758088743213655
MARZUA,1,"3-(4,4,5,5-Tetramethyl-3-yloxy-1-oxidoimidazolin-1-ium-2-yl)-5-amino-1,2,4-triazole",MARZUA.mol,"[4, 1]",1,0.5758150642168336
GARROH,1,"Diethyl 4-(3-thienyl)pyridine-2,6-dicarboxylate",GARROH.mol,"[12, 28]",1,0.57583183675392
GADCUN,1,"3,3-dimethyl-6-[2-(propan-2-ylidene)hydrazinyl]-2,3,4,5-tetrahydro-1,2,4,5-tetrazin-1-ium 6-hydrazinyl-3,3-dimethyl-2,3,4,5-tetrahydro-1,2,4,5-tetrazin-1-ium sulfate dihydrate",GADCUN.mol,"[10, 0]",1,0.5759207995570427
BUSPIR,1,ethyl 3-[(4-methoxyphenyl)carbamoyl]-5-methyl-1H-pyrazole-4-carboxylate,BUSPIR.mol,"[4, 0]",1,0.5759524212011832
RUJMUH,1,"12,22,32-trioxo-13,33-bis(1H-tetrazol-5-yl)-14,23:24,34-ter-1,2,5-oxadiazole monohydrate",RUJMUH.mol,"[13, 7]",1,0.5759843588157062
UJIRUC,1,"Thieno[3,2-g][1]benzothiophene-4,5-dione",UJIRUC.mol,"[2, 3]",1,0.5760944931353185
RIHGIZ,1,2-((8-Hydroxyquinolin-5-yl)methoxy)ethyl acrylate,RIHGIZ.mol,"[4, 0]",1,0.5761021395962931
PIZRAU,1,"3-ethenylidene-7a-hydroxy-3a-methyl-2,3,3a,7a-tetrahydro-7H-furo[3,2-b]pyran-7-one",PIZRAU.mol,"[4, 1]",1,0.57613335440688
FIFYIE,1,"bis(diaminoguanidinium) 3,3-dinitro-5,5-bis-1,2,4-triazole-1,1-diolate",FIFYIE.mol,"[5, 9]",1,0.5761580253066239
MUJFIG,1,bis(2-Aminobenzoic acid hydrazide) 18-crown-6 dihydrate,MUJFIG.mol,"[11, 17]",1,0.5761837102325797
COBGUX,1,"N4,N5,2,7-tetra-t-butylpyrene-4,5,9,10-tetramine",COBGUX.mol,"[20, 27]",1,0.5761981697644406
SAVNOV,1,"5-[(1,4-dihydro-5H-tetrazol-5-ylidene)(nitro)methyl]-1H-tetrazole monohydrate",SAVNOV.mol,"[9, 5]",1,0.5763046756248891
KIYSIV,1,S-Methyl-N-benzothiazolyl-isothiourea,KIYSIV.mol,"[2, 4]",1,0.5764594803337068
FUTLEN,1,"5-(5-Amino-2H-1,2,3-triazol-4-yl)-1H-tetrazole",FUTLEN.mol,"[0, 5]",1,0.5764617887757427
ZEBWEI,1,N-Methoxynorcepharadione,ZEBWEI.mol,"[2, 3]",1,0.5764909506506535
JINDUF,1,D-Glycero-L-galacto-heptitol,JINDUF.mol,"[0, 1]",1,0.5765083424325086
MIVQAJ,1,"Methyl N,N'-carbonylxanthobilirubinate dichloromethane solvate",MIVQAJ.mol,"[0, 1]",1,0.5765192247614133
PETREM,1,"8-(2-(Methoxycarbonyl)phenyl)-1-ethyl-2,7,9-trimethyl-3H,5H-dipyrrolo(1,2-c:2',1'-f)pyrimidine-3,5-dione",PETREM.mol,"[0, 1]",1,0.576569364585533
YUYZAT,1,"2,2-Dimethyl-9-phenyl-2,3-dihydropurine-6-carboxamide",YUYZAT.mol,"[1, 0]",1,0.5765705469923886
AZAFAK,1,"calcium bis(5,5'-dimethyl-2,2'-bipyridine) bis(2,5-dibromo-4-carboxybenzoate)",AZAFAK.mol,"[0, 13]",1,0.5766069390599644
SOXMAW,1,"ethyl (R)-3,3,3-trifluoro-2-hydroxy-2-((3-methyl-5-(trifluoromethoxy)-1H-indol-2- yl)methyl)propanoate",SOXMAW.mol,"[7, 9]",1,0.5767584621853185
VILLAF,1,"4-(Hydroxy(2,2,2',2'-tetramethyl-4,4'-bi-1,3-dioxol-5-yl)methyl)-2,2-dimethyl-1,3-dioxan-5-one",VILLAF.mol,"[7, 5]",1,0.5767748724699319
YIZTOT,1,"14b-hydroxy-10,14b-dihydro-6H-[1]benzopyrano[4',3':3,4]pyrrolo[2,1-a]isoquinoline-6,7(9H)-dione",YIZTOT.mol,"[3, 4]",1,0.5768797968634999
BOPKEY,1,"Methyl 2-(1,1-dimethoxy-3-phenylpropan-2-yl)-2-hydroxy-4-phenylbut-3-ynoate",BOPKEY.mol,"[47, 45]",1,0.5768974758106187
TADKOY,1,"5,5,8,8-Tetramethyl-5,6,7,8-tetrahydro-2,3-naphthoquinone",TADKOY.mol,"[0, 1]",1,0.5769757839057438
PABVEW,1,"5-(2,3-dihydroxy-3-phenylpropylidene)furan-2(5H)-one",PABVEW.mol,"[2, 4]",1,0.5769934988414496
OTOSEN10,1,Otosenine,OTOSEN10.mol,"[21, 19]",1,0.5770276240520258
NINFIB,1,"Naphtho[1,8-ef]isoindole-7,8,10(9H)-trione dimethyl sulfoxide solvate",NINFIB.mol,"[0, 1]",1,0.5771087444417974
LEGYUT,1,"Ethyl 9-fluoro-5,12-dioxo-5,12-dihydroindolizino[2,3-g]quinoline-6-carboxylate",LEGYUT.mol,"[1, 4]",1,0.5771544065100235
SAKQAW,1,Ethyl N-(2-methoxyphenyl)oxalamate,SAKQAW.mol,"[0, 3]",1,0.5771613306210124
YABWIK,1,"methyl 4-azido-2,2-dimethyl-5-oxohexahydro-3aH-[1,3]dioxolo[4,5-c][1,3]thiazolo[3,2-a]pyridine-7-carboxylate",YABWIK.mol,"[5, 30]",1,0.5772006287127907
GIQLEX,1,Pinnatin E,GIQLEX.mol,"[0, 1]",1,0.577207789349659
JONWAN01,1,2-{5-[4-(dimethylamino)phenyl]-1H-pyrazol-3-yl}-4-methylphenol,JONWAN01.mol,"[2, 1]",1,0.5772470461517432
GEGROC,1,"2,3-dihydroxy-12b-methyl-5,12b-dihydroisoindolo[1,2-a]isoquinolin-8(6H)-one",GEGROC.mol,"[1, 3]",1,0.5773187154792889
DOXBZA,1,"(+-)-trans-10,11-Dihydro-10,11-dihydroxybenz(a)anthracene",DOXBZA.mol,"[0, 1]",1,0.5773457859862909
EYIKON,1,"4-(Cyclohex-2-en-1-yl)naphthalene-1,2-dione",EYIKON.mol,"[0, 1]",1,0.5774082376931825
ADEKOK,1,"Dimethyl pyridine-2,6-dicarboxylate",ADEKOK.mol,"[0, 2]",1,0.5774293603677573
SEZJIR,1,3-Acetyl-4-aminoquinoline,SEZJIR.mol,"[16, 21]",1,0.5774586136000015
QAFLIV,1,"6,7,8,9-Tetrahydroxyhexahydro[1,3]thiazolo[3,2-a]azepin-3(2H)-one hemihydrate",QAFLIV.mol,"[4, 6]",1,0.5775494446535356
QEKMIF,1,"4-methoxypyridine-2,6-dicarboxylic acid monohydrate",QEKMIF.mol,"[0, 9]",1,0.5775496377015625
IQULOX,1,"2-acetyl-3-methyl-5H-chromeno[3,4-b]pyridin-5-one",IQULOX.mol,"[3, 1]",1,0.5776576940595566
SUGCEC,1,"2-Carboxy-1,3-dibenzo(a,c)tropolone",SUGCEC.mol,"[19, 15]",1,0.5777388647883973
JOXYIG,1,"9-methylnaphtho[1,8-ef]isoindole-7,8,10(9H)-trione dichloromethane",JOXYIG.mol,"[0, 1]",1,0.5777390847137195
BUFMOG,1,N'-(diaminomethylene)-2-((diaminomethylene)carbonohydrazonoyl)diazenecarbohydrazonamide dihydrate,BUFMOG.mol,"[4, 6]",1,0.57777737180022
CAKFAV,1,N'-(2-Acetamido-2-deoxy-β-D-glucopyranosyl)acetamide monohydrate,CAKFAV.mol,"[2, 3]",1,0.5777874946587531
OGOFUO,1,"1-methoxy-6,6,9a-trimethyl-3,4-dioxo-1,3,4,5,5a,6,7,8,9,9a-decahydronaphtho[1,2-c]furan-9-yl N-acetylvalinate",OGOFUO.mol,"[1, 3]",1,0.5778238659975953
MODXAH,1,"3-hydroxy-2-methyl-7-propyl-2,3-dihydro-4H,5H-pyrano[4,3-b]pyran-4,5-dione",MODXAH.mol,"[3, 4]",1,0.5778589352504987
UDEHES,1,"endo-Dimethyl 3-oxo-3b,4,5,8,9,9a-hexahydrocycloocta[d]pyrazolo[1,5-b][1,2]oxazole-2,3a(3H)-dicarboxylate 1-oxide",UDEHES.mol,"[1, 3]",1,0.5778820160450484
CIJRIW,1,"6,10a-Dihydroxy-1,2-dioxo-3,4a,7,9-tetra-t-butyl-1,2,4a,10a-tetrahydrodibenzo-1,4-dioxine hexane solvate",CIJRIW.mol,"[6, 7]",1,0.5778952442896994
ZESJAK,1,"2-Methyl-1,11b-dihydropyrazolo[1,5-d][1,4]benzoxazepin-5(6H)-one",ZESJAK.mol,"[3, 1]",1,0.5779093366496835
IJAWAR,1,"Methyl (-)-(1S,2R)-1-benzamido-2-((S)-1,2-dihydroxyethyl)cyclopropanecarboxylate",IJAWAR.mol,"[2, 4]",1,0.5779491836060122
BINKOB,1,"3,11,12-trihydroxypimara-7,15-dien-2-one monohydrate",BINKOB.mol,"[2, 0]",1,0.5779607411545733
LUKCEB,1,"bis(Hydroxyammonium) 5,5-bitetrazole-1,2-dioxide monohydrate",LUKCEB.mol,"[9, 0]",1,0.5780076986611303
VONPEW,1,"2-phenyl-4H,5H-naphtho[2,1-d][1,3]oxazole-4,5-dione",VONPEW.mol,"[1, 3]",1,0.5780235247608856
LEBSUG,1,"Thieno(2,3-b)thiophene-3,4-dione",LEBSUG.mol,"[1, 8]",1,0.5780239364112408
ZIJDED,1,"3,3'-((4-[(4,5-Dicyano-1H-imidazol-2-psil)diazenyl]phenyl)imino)dipropionic acid",ZIJDED.mol,"[7, 9]",1,0.5780260767438782
VOKZAY,1,"(7aR,8aR,8bS,8cR)-perylo(1,2-b)oxirene-7,11-dione,7a,8a,8b,8c,9,10-hexahydro-1,6,8c-trihydroxy",VOKZAY.mol,"[0, 2]",1,0.5780345217899018
QIMJOO,1,(-)-(R)-N-carbamoyl-2-phenylbutanamide,QIMJOO.mol,"[0, 4]",1,0.5781401063366205
NANMOH,1,"6-t-butyl-2-((4,5-dihydroxy-2-methylphenyl)sulfanyl)pyrimidin-4(3H)-one",NANMOH.mol,"[26, 29]",1,0.5781402865729575
YOWNEG,1,"2-(1,6-dihydroxyheptyl)octahydro-8aH-1-benzopyran-5,8,8a-triol monohydrate",YOWNEG.mol,"[1, 3]",1,0.5781417850532049
BACSEH,1,"7-hydroxy-3-methoxy-2-(pent-1-en-1-yl)-6,7-dihydropyrano[2,3-c]pyrrole-4,5-dione",BACSEH.mol,"[1, 0]",1,0.5781474866422096
SOJZAV,1,"1,1-bis(pyridin-2-yl)prop-2-yn-1-ol",SOJZAV.mol,"[0, 2]",1,0.5781778558614081
GUTFIK,1,"6-hydroxy-4,4-diphenylcyclohex-2-en-1-one",GUTFIK.mol,"[1, 0]",1,0.5783333490469954
XIYSEG,1,"fluconazole pyridine-2,6-dicarboxylic acid",XIYSEG.mol,"[8, 2]",1,0.5783409694620741
FEZYER,1,"3-(3,5-diamino-4-(phenyldiazenyl)-1H-pyrazol-1-yl)propanenitrile",FEZYER.mol,"[0, 25]",1,0.5784474452074978
CASLIS,1,"2,2'-(1,4-Phenylenedivinylene)diquinolin-8-ol",CASLIS.mol,"[0, 1]",1,0.5784699239275446
IYISOA,1,"5a,10a-dihydroxy-5a,10a-dihydro-10H-indeno[2',1':4,5]furo[2,3-f][1,3]benzodioxol-10-one",IYISOA.mol,"[4, 2]",1,0.5784997850109069
LAQMOH,1,N-[3-(Dimethylamino)propyl]-N'-(2-hydroxy-5-methylphenyl)oxamide,LAQMOH.mol,"[1, 4]",1,0.5785100563379378
REKCOZ,1,"N,N'-Oxalyldiglycylglycine",REKCOZ.mol,"[0, 20]",1,0.5785148972092302
SUSXUB,1,"dihydrazinomethaniminium 5-(4-amino-1,2,5-oxadiazol-3-yl)-1H-tetrazol-1-olate",SUSXUB.mol,"[4, 11]",1,0.5785241895628562
FUMXUI,1,"4,5-dihydroxy-10-methyloxecane-2,7-dione",FUMXUI.mol,"[2, 4]",1,0.5785736656942875
IKUFUP,1,"1H-1,10-Phenanthrolin-2-one hemihydrate",IKUFUP.mol,"[3, 1]",1,0.5786009030145919
CIMLEP,1,Grantianine,CIMLEP.mol,"[18, 17]",1,0.5786010047756354
OFEVOL,1,"2-C-Hydroxymethyl-2,3-O-isopropylidene-3-C-methyl-β-L-erythrose",OFEVOL.mol,"[10, 13]",1,0.5786106953765247
YANWAN,1,"3-Nitro-N-(5-nitro-1,3,5-triazinan-2-ylidene)-1,2,4-oxadiazol-5-amine",YANWAN.mol,"[10, 7]",1,0.5786279790308845
